Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,With Kid,Downhill Distance,Total Sets,Total Reps,Media
9850997693,"Sep 14, 2023, 11:11:23 PM",Afternoon Run,Run,,1485,3.97,,,false,,,activities/9850997693.gpx,,,1485.0,1122.0,3977.9,7.328,3.545,31.2,25.0,110.4,133.3,9.5,0.2,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,4026.8,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.679,0.0,,,,2982.0,,,,,,,,,,,,,,,,,""
9951575620,"Sep 29, 2023, 6:25:05 PM",Mt Princeton,Hike,,24621,22.18,,,false,,,activities/9951575620.gpx,,,24621.0,19123.0,22188.2,4.786,1.16,1591.9,1607.0,2724.6,4329.8,50.0,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.901,21656.5,,,,,,,,,,,,,,,,,,,,,""
9968967445,"Oct 3, 2023, 2:25:57 PM",Morning Run,Run,,2173,6.47,,,false,,,activities/9968967445.gpx,,,2173.0,1779.0,6473.6,5.292,3.639,16.6,22.7,1618.3,1631.7,8.5,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,6477.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.979,486.1,,,,4750.0,,,,,,,,,,,,,,,,,""
10109985328,"Oct 26, 2023, 8:01:15 PM",Afternoon Run,Run,,2395,5.26,,,false,,,activities/10109985328.gpx,,,2395.0,1392.0,5267.6,6.382,3.784,16.1,23.7,1619.5,1633.1,5.5,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,5276.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.199,139.9,,,,3636.0,,,,,,,,,,,,,,,,,""
10173681330,"Nov 6, 2023, 11:52:47 PM",Afternoon Run,Run,,2162,5.43,,,false,,,activities/10173681330.gpx,,,2162.0,1511.0,5430.5,5.428,3.594,18.4,22.1,1618.3,1631.9,4.9,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,5434.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.512,391.2,,,,4054.0,,,,,,,,,,,,,,,,,""
10191074257,"Nov 9, 2023, 9:32:50 PM",Afternoon Inline Skate,Inline Skate,,4476,10.19,,,false,,,activities/10191074257.gpx,,,4476.0,3936.0,10195.4,4.33,2.59,21.5,22.8,1618.1,1624.4,5.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.278,6.5,,,,,,,,,,,,,,,,,,,,,""
10208296188,"Nov 12, 2023, 7:38:38 PM",Afternoon Walk,Walk,,5486,5.16,,,false,,,activities/10208296188.gpx,,,5486.0,3731.0,5165.9,2.827,1.385,20.7,18.1,1608.5,1623.5,4.7,0.1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.942,780.3,,,,6650.0,,,,,,,,,,,,,,,,,""
10208562430,"Nov 12, 2023, 9:10:28 PM",Afternoon Inline Skate,Inline Skate,,4483,14.67,,,false,,,activities/10208562430.gpx,,,4483.0,4483.0,14677.6,6.016,3.274,38.6,38.1,1618.1,1624.4,3.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.274,0.0,,,,,,,,,,,,,,,,,,,,,""
10253979447,"Nov 20, 2023, 11:02:51 PM",Afternoon Run,Run,,1915,5.16,,,false,,,activities/10253979447.gpx,,,1915.0,1302.0,5167.6,5.676,3.969,13.9,15.5,28.0,43.8,4.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,5175.4,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.699,0.0,,,,3510.0,,,,,,,,,,,,,,,,,""
10264152930,"Nov 20, 2023, 11:02:50 PM",Afternoon Run,Run,,1913,4.80,158.0,13,false,,,activities/10990608065.fit.gz,,,1913.0,1241.0,4802.6,5.253,3.87,11.0,16.0,-79.2,-57.8,3.9,-0.3,,,91.0,83.0,,136.0,,,221.0,,14.0,13.0,,,,,,,,,,,,,0.0,,1.0,4789.8,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.511,0.0,,,,3400.0,,,,,,,,,,,,,,,,,""
10264153011,"Nov 21, 2023, 5:13:43 PM",Morning Swim,Swim,,2522,"1,800",80.0,4,false,,,activities/10990608020.fit.gz,,,2522.0,2341.0,1800.0,2.632,0.769,0.0,0.0,0.0,0.0,0.0,0.0,,,,31.0,,80.0,,,369.0,,27.0,4.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.714,0.0,,,,,,,,,,,,,,,,,,,,,""
10264153159,"Aug 31, 2023, 3:28:20 PM",Morning Walk,Walk,,17152,11.21,139.0,24,false,,,activities/10990608035.fit.gz,,,17152.0,10792.0,11211.0,10.284,1.039,615.0,1462.0,2991.2,4365.4,49.9,-12.3,,,110.0,53.0,,95.0,,,946.0,,21.0,24.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.654,11211.0,,,,18402.0,,,,,,,,,,,,,,,,,""
10264153236,"Nov 12, 2023, 7:38:21 PM",Lunch Run,Run,,5501,2.22,88.0,2,false,,,activities/10990608021.fit.gz,,,5501.0,2487.0,2223.8,2.277,0.894,21.0,8.0,1632.2,1650.8,19.4,0.6,,,75.0,56.0,,76.0,,,160.0,,23.0,2.0,,,,,,,,,,,,,0.0,,1.0,2289.2,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.404,656.7,,,,2802.0,,,,,,,,,,,,,,,,,""
10264153263,"Nov 22, 2023, 4:19:39 PM",Morning Swim,Swim,,1710,"1,700",90.0,4,false,,,activities/10990608123.fit.gz,,,1710.0,1704.0,1700.0,2.174,0.998,0.0,0.0,0.0,0.0,0.0,0.0,,,,24.0,,90.0,,,344.0,,27.0,4.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.994,0.0,,,,,,,,,,,,,,,,,,,,,""
10264153373,"Aug 31, 2023, 9:18:54 AM",Night Walk,Walk,,11098,8.34,174.0,92,false,,,activities/10990608215.fit.gz,,,11098.0,7532.0,8341.9,3.36,1.108,631.8,940.0,3270.9,4021.5,49.8,9.0,,,121.0,51.0,,140.0,,,1037.0,,15.0,92.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.752,8341.9,,,,11546.0,,,,,,,,,,,,,,,,,""
10264153507,"Sep 14, 2023, 11:11:20 PM",Afternoon Run,Run,,1493,3.94,162.0,18,false,,,activities/10990608015.fit.gz,,,1493.0,1126.0,3948.8,4.438,3.507,37.0,33.0,68.6,86.2,19.4,-0.1,,,86.0,82.0,,143.0,,,181.0,,26.0,18.0,,,,,,,,,,,,,0.0,,1.0,3998.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.645,87.3,,,,3042.0,,,,,,,,,,,,,,,,,""
10264153520,"Nov 6, 2023, 11:52:56 PM",Afternoon Run,Run,,2102,5.24,180.0,30,false,,,activities/10990608313.fit.gz,,,2102.0,1494.0,5248.8,4.603,3.513,14.0,21.0,1610.4,1630.6,10.5,-0.2,,,89.0,82.0,,149.0,,,304.0,,18.0,30.0,,,,,,,,,,,,,0.0,,1.0,5248.6,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.497,598.6,,,,4038.0,,,,,,,,,,,,,,,,,""
10264154112,"Nov 12, 2023, 9:12:24 PM",Afternoon Run,Run,,4367,8.44,115.0,5,false,,,activities/10990608362.fit.gz,,,4367.0,2557.0,8447.7,6.254,3.304,32.0,37.0,1633.4,1645.0,7.5,0.0,,,108.0,61.0,,95.0,,,194.0,,20.0,5.0,,,,,,,,,,,,,0.0,,1.0,8475.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.934,0.0,,,,1986.0,,,,,,,,,,,,,,,,,""
10264154125,"Sep 29, 2023, 6:25:16 PM",Lunch Walk,Walk,,24620,20.72,172.0,120,false,,,activities/10990608152.fit.gz,,,24620.0,16892.0,20722.6,9.27,1.227,1320.5,1528.0,2724.1,4317.7,49.7,-1.2,,,125.0,57.0,,120.0,,,2240.0,,20.0,120.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.842,20723.9,,,,27752.0,,,,,,,,,,,,,,,,,""
10264154204,"Oct 26, 2023, 8:01:07 PM",Afternoon Run,Run,,2395,4.92,183.0,37,false,,,activities/10990608247.fit.gz,,,2395.0,1374.0,4919.4,5.404,3.58,12.0,27.0,1624.4,1654.0,6.1,-0.5,,,105.0,82.0,,155.0,,,284.0,,16.0,37.0,,,,,,,,,,,,,0.0,,1.0,4891.8,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.054,31.2,,,,3690.0,,,,,,,,,,,,,,,,,""
10264154897,"Nov 21, 2023, 5:07:01 PM",Morning Swim,Swim,,346,0,65.0,0,false,,,activities/10990608189.fit.gz,,,346.0,316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,36.0,27.0,,65.0,,,,,27.0,0.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
10290507992,"Nov 27, 2023, 3:33:05 PM",Morning Swim,Swim,,2512,"3,450",92.0,6,false,,,activities/11018049849.fit.gz,,,2512.0,2506.0,3450.0,2.084,1.377,0.0,0.0,0.0,0.0,0.0,0.0,,,,25.0,,92.0,,,690.0,,27.0,6.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.373,0.0,,,,,,,,,,,,,,,,,,,,,""
10333923603,"Dec 5, 2023, 7:18:57 PM",Lunch Inline Skate,Inline Skate,,1482,3.59,,,false,,,activities/10333923603.gpx,,,1482.0,1464.0,3592.9,6.034,2.454,9.8,10.8,1618.1,1624.4,3.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.424,0.0,,,,,,,,,,,,,,,,,,,,,""
10335507522,"Dec 6, 2023, 1:25:06 AM",Evening Walk,Walk,,3732,2.37,122.0,3,false,,,activities/11064728885.fit.gz,,,3732.0,1665.0,2371.0,2.904,1.424,22.0,30.0,1553.8,1569.8,27.8,-0.3,,,108.0,56.0,,88.0,,,214.0,,19.0,3.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.635,534.0,,,,2958.0,,,,,,,,,,,,,,,,,""
10340626178,"Dec 7, 2023, 12:02:51 AM",Afternoon Weight Training,Weight Training,,2033,0,121.0,4,false,,,activities/11070029394.fit.gz,,,2033.0,2033.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,95.0,,,155.0,,27.0,4.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
10371534767,"Dec 13, 2023, 12:01:27 AM",Afternoon Weight Training,Weight Training,,704,0,105.0,1,false,,,activities/11102290397.fit.gz,,,704.0,704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,82.0,,,6.0,,23.0,1.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
10406592689,"Dec 19, 2023, 4:29:09 PM",Morning Swim,Swim,,2706,"3,650",81.0,5,false,,,activities/11138916277.fit.gz,,,2706.0,2500.0,3650.0,3.848,1.46,0.0,0.0,0.0,0.0,0.0,0.0,,,,23.0,,81.0,,,751.0,,27.0,5.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.349,0.0,,,,,,,,,,,,,,,,,,,,,""
10415682615,"Dec 21, 2023, 4:10:54 PM",Morning Swim,Swim,,2365,"3,350",100.0,6,false,,,activities/11148336303.fit.gz,,,2365.0,2330.0,3350.0,4.168,1.438,0.0,0.0,0.0,0.0,0.0,0.0,,,,23.0,,100.0,,,707.0,,28.0,6.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.416,0.0,,,,,,,,,,,,,,,,,,,,,""
10454211227,"Dec 27, 2023, 9:18:17 PM",Afternoon Swim,Swim,,1327,"2,050",89.0,2,false,,,activities/11188057651.fit.gz,,,1327.0,1293.0,2050.0,3.848,1.585,0.0,0.0,0.0,0.0,0.0,0.0,,,,24.0,,89.0,,,427.0,,27.0,2.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.545,0.0,,,,,,,,,,,,,,,,,,,,,""
10618330367,"Jan 4, 2024, 8:05:17 PM",Afternoon Weight Training,Weight Training,,2644,0,115.0,6,false,,,activities/11358919392.fit.gz,,,2644.0,2644.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,95.0,,,105.0,,24.0,6.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
10618330596,"Jan 12, 2024, 7:12:45 PM",Lunch Weight Training,Weight Training,,1017,0,107.0,1,false,,,activities/11358919605.fit.gz,,,1017.0,1017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,83.0,,,54.0,,24.0,1.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
10618331036,"Jan 15, 2024, 7:43:35 PM",Lunch Walk,Walk,,4150,2.97,114.0,9,false,,,activities/11358920038.fit.gz,,,4150.0,4150.0,2969.1,1.707,0.715,17.0,23.0,1636.6,1653.2,37.0,0.2,,,77.0,57.0,,93.0,,,307.0,,19.0,9.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.715,0.0,,,,4326.0,,,,,,,,,,,,,,,,,""
10618331156,"Jan 18, 2024, 1:44:16 AM",Evening Walk,Walk,,533,0.62,100.0,1,false,,,activities/11358920185.fit.gz,,,533.0,533.0,627.1,1.999,1.177,8.0,11.0,1671.4,1679.8,11.9,-0.5,,,88.0,55.0,,93.0,,,41.0,,20.0,1.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.177,0.0,,,,902.0,,,,,,,,,,,,,,,,,""
10618331894,"Jan 18, 2024, 11:54:04 PM",Afternoon Weight Training,Weight Training,,5488,0,138.0,10,false,,,activities/11358920937.fit.gz,,,5488.0,5488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,88.0,,,327.0,,25.0,10.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
10677720514,"Feb 1, 2024, 11:05:05 PM",Grocery Walk,Walk,,2599,3.92,,,false,,,activities/10677720514.gpx,,,2599.0,2420.0,3925.5,10.99,1.622,18.0,15.0,1626.4,1641.7,7.6,0.1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.51,197.0,,,,4298.0,,,,,,,,,,,,,,,,,""
10678078511,"Feb 1, 2024, 11:55:40 PM",Evening Walk,Walk,,4206,3.94,,,false,,,activities/10678078511.gpx,,,4206.0,2782.0,3944.5,15.758,1.418,28.2,28.5,1631.6,1644.2,8.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.938,309.7,,,,4658.0,,,,,,,,,,,,,,,,,""
10704201832,"Feb 5, 2024, 9:37:46 PM",Hot girl walk (groceries),Walk,,4595,5.78,,,false,,,activities/10704201832.gpx,,,4595.0,3380.0,5785.6,16.35,1.712,20.3,21.2,1626.4,1644.2,6.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.259,454.5,,,,5756.0,,,,,,,,,,,,,,,,,""
10814912873,"Feb 22, 2024, 3:55:38 PM",Morning Walk,Walk,,3067,3.35,,,false,,,activities/10814912873.gpx,,,3067.0,2117.0,3349.0,4.394,1.582,30.5,16.9,1620.1,1636.4,15.8,0.4,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.092,116.9,,,,3922.0,,,,,,,,,,,,,,,,,""
11059002463,"Jan 28, 2024, 12:50:06 AM",Afternoon Weight Training,Weight Training,,1059,0,112.0,1,false,,,activities/11821163887.fit.gz,,,1059.0,1059.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,70.0,,,34.0,,24.0,1.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
11059002488,"Jan 25, 2024, 8:04:42 PM",Afternoon Alpine Ski,Alpine Ski,,8563,16.40,99.0,6,false,,,activities/11821163868.fit.gz,,,8563.0,3595.0,16400.8,10.912,4.562,0.0,2803.0,2870.0,3611.2,4.4,-3.2,,,,,,82.0,,,186.0,,9.0,6.0,,7,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.915,1131.6,,,,,,,,,,,,,,,,,,,,,""
11059002531,"Jan 28, 2024, 1:11:48 AM",Evening Weight Training,Weight Training,,254,0,99.0,0,false,,,activities/11821163973.fit.gz,,,254.0,254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,78.0,,,11.0,,24.0,0.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
11059002951,"Jan 29, 2024, 4:54:40 PM",Morning Weight Training,Weight Training,,3394,0,117.0,4,false,,,activities/11821164385.fit.gz,,,3394.0,3394.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,76.0,,,144.0,,24.0,4.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
11059003073,"Jan 31, 2024, 4:12:47 AM",Night Weight Training,Weight Training,,1506,0,112.0,2,false,,,activities/11821164530.fit.gz,,,1506.0,1506.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,85.0,,,81.0,,26.0,2.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
11059003171,"Feb 5, 2024, 1:52:11 PM",Morning Weight Training,Weight Training,,738,0,102.0,1,false,,,activities/11821164624.fit.gz,,,738.0,738.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,80.0,,,26.0,,24.0,1.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
11059004855,"Feb 9, 2024, 5:19:43 PM",Morning Alpine Ski,Alpine Ski,,14595,20.03,115.0,7,false,,,activities/11821166282.fit.gz,,,14595.0,3264.0,20037.7,15.558,6.139,0.0,3447.0,2677.8,3601.0,18.8,-2.7,,,,,,95.0,,,245.0,,14.0,7.0,,10,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.373,4062.3,,,,,,,,,,,,,,,,,,,,,""
11059004901,"Feb 11, 2024, 9:00:15 PM",Afternoon Weight Training,Weight Training,,2057,0,131.0,4,false,,,activities/11821166358.fit.gz,,,2057.0,2057.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,90.0,,,133.0,,24.0,4.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
11059005003,"Feb 14, 2024, 4:07:13 AM",Night Weight Training,Weight Training,,1362,0,122.0,3,false,,,activities/11821166473.fit.gz,,,1362.0,1362.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,96.0,,,104.0,,25.0,3.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
11059005683,"Feb 16, 2024, 4:26:52 AM",Night Weight Training,Weight Training,,8072,0,123.0,14,false,,,activities/11821167197.fit.gz,,,8072.0,8072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,85.0,,,452.0,,26.0,14.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
11059005883,"Feb 20, 2024, 12:20:03 AM",Afternoon Weight Training,Weight Training,,2163,0,128.0,5,false,,,activities/11821167394.fit.gz,,,2163.0,2163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,103.0,,,161.0,,24.0,5.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
11059006141,"Feb 21, 2024, 4:55:05 AM",Night Weight Training,Weight Training,,2039,0,113.0,2,false,,,activities/11821167664.fit.gz,,,2039.0,2039.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,70.0,,,71.0,,26.0,2.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
11059006353,"Feb 22, 2024, 3:24:10 AM",Evening Weight Training,Weight Training,,2004,0,113.0,3,false,,,activities/11821167891.fit.gz,,,2004.0,2004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,77.0,,,85.0,,25.0,3.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
11059006779,"Mar 15, 2024, 2:04:38 AM",Evening Weight Training,Weight Training,,5004,0,123.0,10,false,,,activities/11821168330.fit.gz,,,5004.0,5004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,91.0,,,327.0,,26.0,10.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,""
11093947370,"Apr 2, 2024, 9:20:50 PM",Afternoon Inline Skate,Inline Skate,Bumpy trail 🫨😵‍💫🥴,3214,7.33,,,false,,,activities/11093947370.gpx,,,3214.0,3032.0,7337.1,5.313,2.42,21.1,21.6,29.0,48.5,4.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.283,0.0,,,,,,,,,,,,,,,,,,,,,""
11115014858,"Apr 5, 2024, 10:26:19 PM",Afternoon Walk,Walk,,5656,6.11,,,false,,,activities/11115014858.gpx,,,5656.0,4663.0,6112.3,2.464,1.311,26.5,31.3,142.9,155.7,11.3,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.081,1620.9,,,,8206.0,,,,,,,,,,,,,,,,,""
11143186168,"Apr 2, 2024, 9:30:49 PM",Afternoon Walk,Walk,,2599,4.96,140.0,6,false,,,activities/11909498409.fit.gz,,,2599.0,2154.0,4963.1,11.057,2.304,26.0,31.0,-273.0,24.6,34.4,-0.1,,,94.0,52.0,140.0,111.0,,,277.0,,26.0,6.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.91,0.0,,,,802.0,,,,,,,,,,,,,,,,,""
11143186275,"Apr 9, 2024, 4:00:58 PM",Morning Swim,Swim,,2243,"2,200",96.0,5,false,,,activities/11909498642.fit.gz,,,2243.0,2220.0,2200.0,2.632,0.991,0.0,0.0,0.0,0.0,0.0,0.0,,,,25.0,96.0,96.0,,,452.0,,27.0,5.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.981,0.0,,,,,,,,,,,,,,,,,,,,,""
11152908007,"Apr 10, 2024, 8:26:34 PM",Afternoon Walk,Walk,,5406,5.33,,,false,,,activities/11152908007.gpx,,,5406.0,5252.0,5335.1,2.258,1.016,132.5,132.9,48.7,155.0,36.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.987,5012.6,,,,8360.0,,,,,,,,,,,,,,,,,""
11161066282,"Apr 11, 2024, 11:22:40 PM",Afternoon Run,Run,,3991,6.67,155.0,15,false,,,activities/11927815509.fit.gz,,,3991.0,1747.0,6678.0,5.798,3.823,54.0,26.0,12.8,37.0,5.5,-0.2,,,87.0,83.0,155.0,136.0,,,280.0,,17.0,15.0,,,,,,,,,,,,,0.0,,1.0,6676.1,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.673,0.0,,,,4722.0,,,,,3.821,,,,,,,,,,,,""
